city_id,amount_local,currency_code,classification,category,recognize_timestamp_local
3,17.72,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-02-02 19:29:37
3,-4.43,EUR,intermediary.commission,commission,2022-02-02 19:29:37
3,1.63,EUR,transport.tax.vat,tax,2022-02-02 19:29:37
3,-1.63,EUR,transport.tax.vat,tax,2022-02-02 19:29:37
3,-5.07,EUR,intermediary.commission,commission,2022-02-02 18:29:26
3,2.0,EUR,transport.misc.tip,tip,2022-02-02 18:29:26
3,1.84,EUR,transport.tax.vat,tax,2022-02-02 18:29:26
3,20.28,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-02-02 18:29:26
3,-1.84,EUR,transport.tax.vat,tax,2022-02-02 18:29:26
3,-2.45,EUR,intermediary.commission,commission,2022-02-02 14:21:19
3,4.45,EUR,transport.fare.time,driver_payment_fares,2022-02-02 14:21:19
3,5.34,EUR,transport.fare.distance,driver_payment_fares,2022-02-02 14:21:19
3,-0.9,EUR,transport.tax.vat,tax,2022-02-02 14:21:19
3,0.9,EUR,transport.tax.vat,tax,2022-02-02 14:21:19
3,18.53,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 17:30:04
3,-1.7,EUR,transport.tax.vat,tax,2022-01-31 17:30:04
3,-4.63,EUR,intermediary.commission,commission,2022-01-31 17:30:04
3,1.7,EUR,transport.tax.vat,tax,2022-01-31 17:30:04
3,-3.34,EUR,transport.tax.vat,tax,2022-01-31 16:30:40
3,11.74,EUR,transport.fare.distance,driver_payment_fares,2022-01-31 16:30:40
3,-9.2,EUR,intermediary.commission,commission,2022-01-31 16:30:40
3,3.34,EUR,transport.tax.vat,tax,2022-01-31 16:30:40
3,3.34,EUR,transport.fare.surge,driver_payment_fares,2022-01-31 16:30:40
3,21.7,EUR,transport.fare.time,driver_payment_fares,2022-01-31 16:30:40
3,-1.05,EUR,transport.tax.vat,tax,2022-01-31 15:47:13
3,-2.84,EUR,intermediary.commission,commission,2022-01-31 15:47:13
3,11.36,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 15:47:13
3,1.05,EUR,transport.tax.vat,tax,2022-01-31 15:47:13
3,12.39,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 15:22:29
3,1.14,EUR,transport.tax.vat,tax,2022-01-31 15:22:29
3,-3.1,EUR,intermediary.commission,commission,2022-01-31 15:22:29
3,-1.14,EUR,transport.tax.vat,tax,2022-01-31 15:22:29
3,-1.06,EUR,transport.tax.vat,tax,2022-01-31 15:08:13
3,1.06,EUR,transport.tax.vat,tax,2022-01-31 15:08:13
3,11.53,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 15:08:13
3,-2.88,EUR,intermediary.commission,commission,2022-01-31 15:08:13
3,-0.65,EUR,transport.tax.vat,tax,2022-01-31 14:30:46
3,0.65,EUR,transport.tax.vat,tax,2022-01-31 14:30:46
3,7.2,EUR,transport.fare.cancellation_fee,driver_payment_fares,2022-01-31 14:30:46
3,-1.8,EUR,intermediary.commission,commission,2022-01-31 14:30:46
3,29.63,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 13:02:53
3,2.74,EUR,transport.tax.vat,tax,2022-01-31 13:02:53
3,-7.41,EUR,intermediary.commission,commission,2022-01-31 13:02:53
3,-2.74,EUR,transport.tax.vat,tax,2022-01-31 13:02:53
3,-4.12,EUR,intermediary.commission,commission,2022-01-31 12:01:09
3,-1.52,EUR,transport.tax.vat,tax,2022-01-31 12:01:09
3,16.49,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-31 12:01:09
3,1.52,EUR,transport.tax.vat,tax,2022-01-31 12:01:09
3,-3.99,EUR,intermediary.commission,commission,2022-01-30 10:58:36
3,1.48,EUR,transport.tax.vat,tax,2022-01-30 10:58:36
3,-1.48,EUR,transport.tax.vat,tax,2022-01-30 10:58:36
3,15.95,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-30 10:58:36
3,7.2,EUR,transport.fare.cancellation_fee,driver_payment_fares,2022-01-30 10:44:54
3,-0.65,EUR,transport.tax.vat,tax,2022-01-30 10:44:54
3,0.65,EUR,transport.tax.vat,tax,2022-01-30 10:44:54
3,-1.8,EUR,intermediary.commission,commission,2022-01-30 10:44:54
3,-1.53,EUR,transport.tax.vat,tax,2022-01-29 17:38:51
3,1.53,EUR,transport.tax.vat,tax,2022-01-29 17:38:51
3,16.6,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 17:38:51
3,-4.15,EUR,intermediary.commission,commission,2022-01-29 17:38:51
3,12.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 17:11:15
3,1.19,EUR,transport.tax.vat,tax,2022-01-29 17:11:15
3,-1.19,EUR,transport.tax.vat,tax,2022-01-29 17:11:15
3,-3.23,EUR,intermediary.commission,commission,2022-01-29 17:11:15
3,20.87,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 14:22:18
3,-1.93,EUR,transport.tax.vat,tax,2022-01-29 14:22:18
3,1.93,EUR,transport.tax.vat,tax,2022-01-29 14:22:18
3,-5.22,EUR,intermediary.commission,commission,2022-01-29 14:22:18
3,-6.47,EUR,intermediary.commission,commission,2022-01-29 13:37:13
3,-2.35,EUR,transport.tax.vat,tax,2022-01-29 13:37:13
3,2.35,EUR,transport.tax.vat,tax,2022-01-29 13:37:13
3,25.86,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 13:37:13
3,1.67,EUR,transport.tax.vat,tax,2022-01-29 12:50:55
3,-1.67,EUR,transport.tax.vat,tax,2022-01-29 12:50:55
3,-4.59,EUR,intermediary.commission,commission,2022-01-29 12:50:55
3,18.35,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 12:50:55
3,-2.92,EUR,transport.tax.vat,tax,2022-01-29 12:17:11
3,-7.88,EUR,intermediary.commission,commission,2022-01-29 12:17:11
3,31.5,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-29 12:17:11
3,2.92,EUR,transport.tax.vat,tax,2022-01-29 12:17:11
3,3.0,EUR,transport.misc.tip,tip,2022-01-28 10:44:13
3,-1.92,EUR,transport.tax.vat,tax,2022-01-28 10:44:13
3,1.92,EUR,transport.tax.vat,tax,2022-01-28 10:44:13
3,-5.27,EUR,intermediary.commission,commission,2022-01-28 10:44:13
3,21.08,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 10:44:13
3,-3.58,EUR,intermediary.commission,commission,2022-01-28 10:17:04
3,14.31,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 10:17:04
3,1.32,EUR,transport.tax.vat,tax,2022-01-28 10:17:04
3,-1.32,EUR,transport.tax.vat,tax,2022-01-28 10:17:04
3,-2.33,EUR,intermediary.commission,commission,2022-01-28 09:53:19
3,-9.39,EUR,transport.fare.cash.collected,cash_collected,2022-01-28 09:53:19
3,9.32,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 09:53:19
3,0.85,EUR,transport.tax.vat,tax,2022-01-28 09:53:19
3,-0.85,EUR,transport.tax.vat,tax,2022-01-28 09:53:19
3,1.87,EUR,transport.tax.vat,tax,2022-01-28 09:16:07
3,-1.87,EUR,transport.tax.vat,tax,2022-01-28 09:16:07
3,20.28,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 09:16:07
3,-5.07,EUR,intermediary.commission,commission,2022-01-28 09:16:07
3,-2.31,EUR,transport.tax.vat,tax,2022-01-28 08:02:40
3,25.38,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 08:02:40
3,-6.35,EUR,intermediary.commission,commission,2022-01-28 08:02:40
3,2.31,EUR,transport.tax.vat,tax,2022-01-28 08:02:40
3,-7.47,EUR,intermediary.commission,commission,2022-01-28 07:06:19
3,-2.72,EUR,transport.tax.vat,tax,2022-01-28 07:06:19
3,2.72,EUR,transport.tax.vat,tax,2022-01-28 07:06:19
3,29.87,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 07:06:19
3,17.96,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 06:41:11
3,-1.66,EUR,transport.tax.vat,tax,2022-01-28 06:41:11
3,-18.29,EUR,transport.fare.cash.collected,cash_collected,2022-01-28 06:41:11
3,-4.49,EUR,intermediary.commission,commission,2022-01-28 06:41:11
3,1.66,EUR,transport.tax.vat,tax,2022-01-28 06:41:11
3,2.49,EUR,transport.tax.vat,tax,2022-01-28 06:10:59
3,26.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-28 06:10:59
3,-2.49,EUR,transport.tax.vat,tax,2022-01-28 06:10:59
3,-6.73,EUR,intermediary.commission,commission,2022-01-28 06:10:59
3,-3.6,EUR,intermediary.commission,commission,2022-01-27 20:02:39
3,1.0,EUR,transport.misc.tip,tip,2022-01-27 20:02:39
3,14.41,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 20:02:39
3,1.33,EUR,transport.tax.vat,tax,2022-01-27 20:02:39
3,-1.33,EUR,transport.tax.vat,tax,2022-01-27 20:02:39
3,-3.08,EUR,intermediary.commission,commission,2022-01-27 18:55:48
3,1.12,EUR,transport.tax.vat,tax,2022-01-27 18:55:48
3,-1.12,EUR,transport.tax.vat,tax,2022-01-27 18:55:48
3,12.32,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 18:55:48
3,1.44,EUR,transport.tax.vat,tax,2022-01-27 18:09:36
3,15.7,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 18:09:36
3,-3.93,EUR,intermediary.commission,commission,2022-01-27 18:09:36
3,-1.44,EUR,transport.tax.vat,tax,2022-01-27 18:09:36
3,-2.16,EUR,transport.tax.vat,tax,2022-01-27 17:27:17
3,23.46,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 17:27:17
3,-5.87,EUR,intermediary.commission,commission,2022-01-27 17:27:17
3,2.16,EUR,transport.tax.vat,tax,2022-01-27 17:27:17
3,14.83,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 17:02:34
3,-3.71,EUR,intermediary.commission,commission,2022-01-27 17:02:34
3,1.37,EUR,transport.tax.vat,tax,2022-01-27 17:02:34
3,-1.37,EUR,transport.tax.vat,tax,2022-01-27 17:02:34
3,-8.26,EUR,intermediary.commission,commission,2022-01-27 14:20:00
3,3.06,EUR,transport.tax.vat,tax,2022-01-27 14:20:00
3,-3.06,EUR,transport.tax.vat,tax,2022-01-27 14:20:00
3,33.05,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-27 14:20:00
3,12.82,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 18:15:08
3,-1.18,EUR,transport.tax.vat,tax,2022-01-26 18:15:08
3,-3.21,EUR,intermediary.commission,commission,2022-01-26 18:15:08
3,1.18,EUR,transport.tax.vat,tax,2022-01-26 18:15:08
3,17.46,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 17:44:17
3,-1.61,EUR,transport.tax.vat,tax,2022-01-26 17:44:17
3,-4.37,EUR,intermediary.commission,commission,2022-01-26 17:44:17
3,1.61,EUR,transport.tax.vat,tax,2022-01-26 17:44:17
3,47.01,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 16:28:57
3,-4.36,EUR,transport.tax.vat,tax,2022-01-26 16:28:57
3,-43.13,EUR,transport.fare.cash.collected,cash_collected,2022-01-26 16:28:57
3,4.36,EUR,transport.tax.vat,tax,2022-01-26 16:28:57
3,-11.75,EUR,intermediary.commission,commission,2022-01-26 16:28:57
3,-3.18,EUR,transport.tax.vat,tax,2022-01-26 16:00:00
3,34.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 16:00:00
3,0.39,EUR,transport.fare.charges.wait_time,driver_payment_charges,2022-01-26 16:00:00
3,3.18,EUR,transport.tax.vat,tax,2022-01-26 16:00:00
3,-8.76,EUR,intermediary.commission,commission,2022-01-26 16:00:00
3,-5.23,EUR,intermediary.commission,commission,2022-01-26 14:51:42
3,-1.93,EUR,transport.tax.vat,tax,2022-01-26 14:51:42
3,20.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 14:51:42
3,1.93,EUR,transport.tax.vat,tax,2022-01-26 14:51:42
3,-6.52,EUR,intermediary.commission,commission,2022-01-26 13:58:11
3,-2.41,EUR,transport.tax.vat,tax,2022-01-26 13:58:11
3,2.41,EUR,transport.tax.vat,tax,2022-01-26 13:58:11
3,26.09,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 13:58:11
3,-2.62,EUR,transport.tax.vat,tax,2022-01-26 13:14:24
3,2.62,EUR,transport.tax.vat,tax,2022-01-26 13:14:24
3,-7.09,EUR,intermediary.commission,commission,2022-01-26 13:14:24
3,28.37,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 13:14:24
3,1.7,EUR,transport.tax.vat,tax,2022-01-26 12:45:17
3,-4.59,EUR,intermediary.commission,commission,2022-01-26 12:45:17
3,18.36,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 12:45:17
3,-1.7,EUR,transport.tax.vat,tax,2022-01-26 12:45:17
3,-7.99,EUR,intermediary.commission,commission,2022-01-26 12:12:13
3,31.95,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-26 12:12:13
3,-2.9,EUR,transport.tax.vat,tax,2022-01-26 12:12:13
3,2.9,EUR,transport.tax.vat,tax,2022-01-26 12:12:13
3,1.66,EUR,transport.tax.vat,tax,2022-01-25 19:21:12
3,-4.5,EUR,intermediary.commission,commission,2022-01-25 19:21:12
3,17.99,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-25 19:21:12
3,-1.66,EUR,transport.tax.vat,tax,2022-01-25 19:21:12
3,18.77,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-25 18:45:39
3,1.71,EUR,transport.tax.vat,tax,2022-01-25 18:45:39
3,-4.69,EUR,intermediary.commission,commission,2022-01-25 18:45:39
3,-1.71,EUR,transport.tax.vat,tax,2022-01-25 18:45:39
3,19.92,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-25 18:05:26
3,-4.98,EUR,intermediary.commission,commission,2022-01-25 18:05:26
3,1.84,EUR,transport.tax.vat,tax,2022-01-25 18:05:26
3,-1.84,EUR,transport.tax.vat,tax,2022-01-25 18:05:26
3,-4.13,EUR,transport.tax.vat,tax,2022-01-25 16:56:31
3,4.13,EUR,transport.tax.vat,tax,2022-01-25 16:56:31
3,44.54,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-25 16:56:31
3,-11.14,EUR,intermediary.commission,commission,2022-01-25 16:56:31
3,-14.54,EUR,intermediary.commission,commission,2022-01-25 15:45:52
3,5.39,EUR,transport.tax.vat,tax,2022-01-25 15:45:52
3,18.37,EUR,transport.fare.time,driver_payment_fares,2022-01-25 15:45:52
3,39.8,EUR,transport.fare.distance,driver_payment_fares,2022-01-25 15:45:52
3,-5.39,EUR,transport.tax.vat,tax,2022-01-25 15:45:52
3,-3.36,EUR,intermediary.commission,commission,2022-01-24 16:23:10
3,1.24,EUR,transport.tax.vat,tax,2022-01-24 16:23:10
3,-1.24,EUR,transport.tax.vat,tax,2022-01-24 16:23:10
3,13.42,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-24 16:23:10
3,1.92,EUR,transport.tax.vat,tax,2022-01-24 15:22:57
3,-1.92,EUR,transport.tax.vat,tax,2022-01-24 15:22:57
3,0.79,EUR,transport.fare.charges.wait_time,driver_payment_charges,2022-01-24 15:22:57
3,-5.2,EUR,intermediary.commission,commission,2022-01-24 15:22:57
3,20.01,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-24 15:22:57
3,-2.02,EUR,transport.tax.vat,tax,2022-01-23 19:40:03
3,-5.56,EUR,intermediary.commission,commission,2022-01-23 19:40:03
3,22.23,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 19:40:03
3,2.02,EUR,transport.tax.vat,tax,2022-01-23 19:40:03
3,1.13,EUR,transport.tax.vat,tax,2022-01-23 17:44:39
3,-3.1,EUR,intermediary.commission,commission,2022-01-23 17:44:39
3,12.41,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 17:44:39
3,-12.41,EUR,transport.fare.cash.collected,cash_collected,2022-01-23 17:44:39
3,-1.13,EUR,transport.tax.vat,tax,2022-01-23 17:44:39
3,2.79,EUR,transport.tax.vat,tax,2022-01-23 17:09:49
3,30.16,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 17:09:49
3,-7.54,EUR,intermediary.commission,commission,2022-01-23 17:09:49
3,-2.79,EUR,transport.tax.vat,tax,2022-01-23 17:09:49
3,-3.18,EUR,transport.tax.vat,tax,2022-01-23 16:22:29
3,-8.57,EUR,intermediary.commission,commission,2022-01-23 16:22:29
3,34.28,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 16:22:29
3,3.18,EUR,transport.tax.vat,tax,2022-01-23 16:22:29
3,1.11,EUR,transport.tax.vat,tax,2022-01-23 13:55:06
3,-3.01,EUR,intermediary.commission,commission,2022-01-23 13:55:06
3,12.05,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 13:55:06
3,-1.11,EUR,transport.tax.vat,tax,2022-01-23 13:55:06
3,-1.97,EUR,transport.tax.vat,tax,2022-01-23 11:51:46
3,21.31,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-23 11:51:46
3,1.97,EUR,transport.tax.vat,tax,2022-01-23 11:51:46
3,-5.33,EUR,intermediary.commission,commission,2022-01-23 11:51:46
3,2.58,EUR,transport.tax.vat,tax,2022-01-22 20:14:57
3,-2.58,EUR,transport.tax.vat,tax,2022-01-22 20:14:57
3,27.88,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 20:14:57
3,-6.97,EUR,intermediary.commission,commission,2022-01-22 20:14:57
3,-9.69,EUR,intermediary.commission,commission,2022-01-22 18:41:49
3,38.76,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 18:41:49
3,3.59,EUR,transport.tax.vat,tax,2022-01-22 18:41:49
3,-3.59,EUR,transport.tax.vat,tax,2022-01-22 18:41:49
3,-14.54,EUR,intermediary.commission,commission,2022-01-22 17:40:05
3,58.16,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 17:40:05
3,5.4,EUR,transport.tax.vat,tax,2022-01-22 17:40:05
3,-59.35,EUR,transport.fare.cash.collected,cash_collected,2022-01-22 17:40:05
3,-5.4,EUR,transport.tax.vat,tax,2022-01-22 17:40:05
3,-7.08,EUR,intermediary.commission,commission,2022-01-22 17:03:33
3,28.31,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 17:03:33
3,-2.57,EUR,transport.tax.vat,tax,2022-01-22 17:03:33
3,2.57,EUR,transport.tax.vat,tax,2022-01-22 17:03:33
3,19.88,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 16:22:29
3,-1.83,EUR,transport.tax.vat,tax,2022-01-22 16:22:29
3,-4.97,EUR,intermediary.commission,commission,2022-01-22 16:22:29
3,1.83,EUR,transport.tax.vat,tax,2022-01-22 16:22:29
3,-0.8,EUR,transport.tax.vat,tax,2022-01-22 00:12:49
3,0.8,EUR,transport.tax.vat,tax,2022-01-22 00:12:49
3,8.68,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-22 00:12:49
3,-2.17,EUR,intermediary.commission,commission,2022-01-22 00:12:49
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 23:29:41
3,0.66,EUR,transport.tax.vat,tax,2022-01-21 23:29:41
3,-1.8,EUR,intermediary.commission,commission,2022-01-21 23:29:41
3,-0.66,EUR,transport.tax.vat,tax,2022-01-21 23:29:41
3,1.16,EUR,transport.tax.vat,tax,2022-01-21 22:41:26
3,12.56,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 22:41:26
3,-3.14,EUR,intermediary.commission,commission,2022-01-21 22:41:26
3,-1.16,EUR,transport.tax.vat,tax,2022-01-21 22:41:26
3,0.98,EUR,transport.tax.vat,tax,2022-01-21 22:21:58
3,-2.66,EUR,intermediary.commission,commission,2022-01-21 22:21:58
3,-0.98,EUR,transport.tax.vat,tax,2022-01-21 22:21:58
3,10.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 22:21:58
3,-0.67,EUR,transport.tax.vat,tax,2022-01-21 21:39:00
3,7.32,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 21:39:00
3,0.67,EUR,transport.tax.vat,tax,2022-01-21 21:39:00
3,-1.83,EUR,intermediary.commission,commission,2022-01-21 21:39:00
3,10.9,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 20:15:34
3,-2.9,EUR,intermediary.commission,commission,2022-01-21 20:15:34
3,-1.06,EUR,transport.tax.vat,tax,2022-01-21 20:15:34
3,1.06,EUR,transport.tax.vat,tax,2022-01-21 20:15:34
3,0.7,EUR,transport.fare.charges.wait_time,driver_payment_charges,2022-01-21 20:15:34
3,1.0,EUR,transport.misc.tip,tip,2022-01-21 20:15:34
3,1.18,EUR,transport.tax.vat,tax,2022-01-21 19:49:04
3,-1.18,EUR,transport.tax.vat,tax,2022-01-21 19:49:04
3,-3.26,EUR,intermediary.commission,commission,2022-01-21 19:49:04
3,13.02,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 19:49:04
3,-1.87,EUR,transport.tax.vat,tax,2022-01-21 19:20:16
3,-5.07,EUR,intermediary.commission,commission,2022-01-21 19:20:16
3,20.28,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 19:20:16
3,1.87,EUR,transport.tax.vat,tax,2022-01-21 19:20:16
3,1.07,EUR,transport.tax.vat,tax,2022-01-21 18:49:29
3,11.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 18:49:29
3,-2.91,EUR,intermediary.commission,commission,2022-01-21 18:49:29
3,-11.81,EUR,transport.fare.cash.collected,cash_collected,2022-01-21 18:49:29
3,-1.07,EUR,transport.tax.vat,tax,2022-01-21 18:49:29
3,-2.58,EUR,intermediary.commission,commission,2022-01-21 17:47:16
3,0.95,EUR,transport.tax.vat,tax,2022-01-21 17:47:16
3,-0.95,EUR,transport.tax.vat,tax,2022-01-21 17:47:16
3,10.33,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-21 17:47:16
3,3.09,EUR,transport.tax.vat,tax,2022-01-20 16:00:18
3,-34.03,EUR,transport.fare.cash.collected,cash_collected,2022-01-20 16:00:18
3,-8.39,EUR,intermediary.commission,commission,2022-01-20 16:00:18
3,-3.09,EUR,transport.tax.vat,tax,2022-01-20 16:00:18
3,33.56,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 16:00:18
3,17.14,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 15:25:33
3,-1.58,EUR,transport.tax.vat,tax,2022-01-20 15:25:33
3,-4.29,EUR,intermediary.commission,commission,2022-01-20 15:25:33
3,1.58,EUR,transport.tax.vat,tax,2022-01-20 15:25:33
3,7.2,EUR,transport.fare.cancellation_fee,driver_payment_fares,2022-01-20 15:11:59
3,-0.65,EUR,transport.tax.vat,tax,2022-01-20 15:11:59
3,0.65,EUR,transport.tax.vat,tax,2022-01-20 15:11:59
3,-1.8,EUR,intermediary.commission,commission,2022-01-20 15:11:59
3,-2.74,EUR,intermediary.commission,commission,2022-01-20 14:52:36
3,0.79,EUR,transport.fare.charges.wait_time,driver_payment_charges,2022-01-20 14:52:36
3,3.47,EUR,transport.fare.time,driver_payment_fares,2022-01-20 14:52:36
3,6.71,EUR,transport.fare.distance,driver_payment_fares,2022-01-20 14:52:36
3,-1.01,EUR,transport.tax.vat,tax,2022-01-20 14:52:36
3,1.01,EUR,transport.tax.vat,tax,2022-01-20 14:52:36
3,-1.8,EUR,intermediary.commission,commission,2022-01-20 13:25:03
3,0.65,EUR,transport.tax.vat,tax,2022-01-20 13:25:03
3,-0.65,EUR,transport.tax.vat,tax,2022-01-20 13:25:03
3,7.2,EUR,transport.fare.cancellation_fee,driver_payment_fares,2022-01-20 13:25:03
3,-3.62,EUR,intermediary.commission,commission,2022-01-20 12:55:15
3,1.33,EUR,transport.tax.vat,tax,2022-01-20 12:55:15
3,-1.33,EUR,transport.tax.vat,tax,2022-01-20 12:55:15
3,14.47,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 12:55:15
3,10.67,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 12:37:42
3,-2.67,EUR,intermediary.commission,commission,2022-01-20 12:37:42
3,0.98,EUR,transport.tax.vat,tax,2022-01-20 12:37:42
3,-0.98,EUR,transport.tax.vat,tax,2022-01-20 12:37:42
3,-1.8,EUR,intermediary.commission,commission,2022-01-20 12:20:00
3,-0.66,EUR,transport.tax.vat,tax,2022-01-20 12:20:00
3,7.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 12:20:00
3,0.66,EUR,transport.tax.vat,tax,2022-01-20 12:20:00
3,16.99,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 11:50:24
3,-4.25,EUR,intermediary.commission,commission,2022-01-20 11:50:24
3,-1.57,EUR,transport.tax.vat,tax,2022-01-20 11:50:24
3,1.57,EUR,transport.tax.vat,tax,2022-01-20 11:50:24
3,-4.52,EUR,transport.tax.vat,tax,2022-01-20 10:17:41
3,4.52,EUR,transport.tax.vat,tax,2022-01-20 10:17:41
3,-12.16,EUR,intermediary.commission,commission,2022-01-20 10:17:41
3,48.64,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 10:17:41
3,-49.67,EUR,transport.fare.cash.collected,cash_collected,2022-01-20 10:17:41
3,-30.23,EUR,transport.fare.cash.collected,cash_collected,2022-01-20 09:00:00
3,-2.75,EUR,transport.tax.vat,tax,2022-01-20 09:00:00
3,2.75,EUR,transport.tax.vat,tax,2022-01-20 09:00:00
3,-7.56,EUR,intermediary.commission,commission,2022-01-20 09:00:00
3,30.23,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-20 09:00:00
3,1.84,EUR,transport.tax.vat,tax,2022-01-19 17:36:27
3,-5.05,EUR,intermediary.commission,commission,2022-01-19 17:36:27
3,-1.84,EUR,transport.tax.vat,tax,2022-01-19 17:36:27
3,20.2,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-19 17:36:27
3,-2.3,EUR,transport.tax.vat,tax,2022-01-19 15:57:31
3,1.0,EUR,transport.misc.tip,tip,2022-01-19 15:57:31
3,2.3,EUR,transport.tax.vat,tax,2022-01-19 15:57:31
3,-6.21,EUR,intermediary.commission,commission,2022-01-19 15:57:31
3,24.82,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-19 15:57:31
3,29.36,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-19 14:55:42
3,-2.72,EUR,transport.tax.vat,tax,2022-01-19 14:55:42
3,2.72,EUR,transport.tax.vat,tax,2022-01-19 14:55:42
3,-7.34,EUR,intermediary.commission,commission,2022-01-19 14:55:42
3,9.82,EUR,transport.fare.driver_upfront_fare,driver_payment_fares,2022-01-19 14:05:29
3,-0.9,EUR,transport.tax.vat,tax,2022-01-19 14:05:29
3,-2.46,EUR,intermediary.commission,commission,2022-01-19 14:05:29
