city_id,status,end_reason,begin_timestamp_local,end_timestamp_utc,end_timestamp_local,begin_lat,end_lat,begin_lng,end_lng,duration_seconds
3,to_destination,trip_completed,2022-02-02T19:31:44.000Z,2022-02-02T18:53:15.000Z,2022-02-02T19:53:15.000Z,48.880505,48.867317,2.327758,2.3765109,1291
3,at_pickup,trip_started,2022-02-02T19:31:24.000Z,2022-02-02T18:31:44.000Z,2022-02-02T19:31:44.000Z,48.88049,48.880505,2.3274288,2.327758,20
3,to_pickup,arrived,2022-02-02T19:29:53.000Z,2022-02-02T18:31:24.000Z,2022-02-02T19:31:24.000Z,48.883656,48.88049,2.3273678,2.3274288,91
3,dispatching,driver_accepted,2022-02-02T19:29:49.000Z,2022-02-02T18:29:53.000Z,2022-02-02T19:29:53.000Z,48.88377,48.883656,2.3273551,2.3273678,4
3,dispatching,dispatch_resent,2022-02-02T19:28:00.000Z,2022-02-02T18:28:09.000Z,2022-02-02T19:28:09.000Z,48.885063,48.88871,2.3254116,2.3220363,9
3,dispatching,driver_rejected,2022-02-02T19:27:49.000Z,2022-02-02T18:28:00.000Z,2022-02-02T19:28:00.000Z,48.88457,48.88457,2.3298523,2.3298523,11
3,to_pickup,driver_canceled,2022-02-02T19:26:54.000Z,2022-02-02T18:27:42.000Z,2022-02-02T19:27:42.000Z,48.884506,48.88457,2.3303068,2.329846,48
3,dispatching,driver_accepted,2022-02-02T19:26:49.000Z,2022-02-02T18:26:54.000Z,2022-02-02T19:26:54.000Z,48.884468,48.884506,2.3303092,2.3303068,5
3,dispatching,dispatch_resent,2022-02-02T19:19:26.000Z,2022-02-02T18:19:29.000Z,2022-02-02T19:19:29.000Z,48.88109,48.882275,2.3367639,2.3388426,3
3,dispatching,driver_rejected,2022-02-02T19:19:19.000Z,2022-02-02T18:19:26.000Z,2022-02-02T19:19:26.000Z,48.880764,48.880764,2.338549,2.338549,7
3,to_destination,trip_completed,2022-02-02T18:35:24.000Z,2022-02-02T18:05:16.000Z,2022-02-02T19:05:16.000Z,48.831238,48.87609,2.3758655,2.358535,1792
3,at_pickup,trip_started,2022-02-02T18:34:41.000Z,2022-02-02T17:35:24.000Z,2022-02-02T18:35:24.000Z,48.831516,48.831238,2.3759098,2.3758655,43
3,to_pickup,arrived,2022-02-02T18:29:39.000Z,2022-02-02T17:34:41.000Z,2022-02-02T18:34:41.000Z,48.8362,48.831516,2.3712585,2.3759098,302
3,dispatching,driver_accepted,2022-02-02T18:29:29.000Z,2022-02-02T17:29:39.000Z,2022-02-02T18:29:39.000Z,48.835915,48.8362,2.3703685,2.3712585,10
3,dispatching,dispatch_resent,2022-02-02T17:42:56.000Z,2022-02-02T16:42:59.000Z,2022-02-02T17:42:59.000Z,48.81824,48.81211,2.3291335,2.3261087,3
3,dispatching,driver_rejected,2022-02-02T17:42:49.000Z,2022-02-02T16:42:56.000Z,2022-02-02T17:42:56.000Z,48.820347,48.820347,2.3390052,2.3390052,7
3,dispatching,dispatch_resent,2022-02-02T17:36:30.000Z,2022-02-02T16:36:39.000Z,2022-02-02T17:36:39.000Z,48.815365,48.820362,2.3623984,2.3654435,9
3,dispatching,driver_rejected,2022-02-02T17:36:19.000Z,2022-02-02T16:36:30.000Z,2022-02-02T17:36:30.000Z,48.819855,48.819855,2.3569636,2.3569636,11
3,dispatching,dispatch_resent,2022-02-02T17:30:44.000Z,2022-02-02T16:30:49.000Z,2022-02-02T17:30:49.000Z,48.817944,48.81604,2.3700113,2.3567266,5
3,dispatching,driver_rejected,2022-02-02T17:30:39.000Z,2022-02-02T16:30:44.000Z,2022-02-02T17:30:44.000Z,48.8134,48.8134,2.3613696,2.3613696,5
3,to_pickup,driver_canceled,2022-02-02T16:48:15.000Z,2022-02-02T15:48:52.000Z,2022-02-02T16:48:52.000Z,48.801693,48.80145,2.2713532,2.267391,37
3,dispatching,driver_accepted,2022-02-02T16:48:09.000Z,2022-02-02T15:48:15.000Z,2022-02-02T16:48:15.000Z,48.80164,48.801693,2.2709484,2.2713532,6
3,dispatching,dispatch_resent,2022-02-02T15:56:11.000Z,2022-02-02T14:56:18.000Z,2022-02-02T15:56:18.000Z,48.87637,48.884933,2.2440565,2.2476096,7
3,dispatching,driver_rejected,2022-02-02T15:55:58.000Z,2022-02-02T14:56:11.000Z,2022-02-02T15:56:11.000Z,48.88465,48.88465,2.2502384,2.2502384,13
3,to_destination,trip_completed,2022-02-02T14:24:09.000Z,2022-02-02T13:38:59.000Z,2022-02-02T14:38:59.000Z,48.90752,48.9277,2.2865334,2.254905,890
3,at_pickup,trip_started,2022-02-02T14:23:33.000Z,2022-02-02T13:24:09.000Z,2022-02-02T14:24:09.000Z,48.907276,48.90752,2.2860045,2.2865334,36
3,to_pickup,arrived,2022-02-02T14:21:33.000Z,2022-02-02T13:23:33.000Z,2022-02-02T14:23:33.000Z,48.902744,48.907276,2.2903888,2.2860045,120
3,dispatching,driver_accepted,2022-02-02T14:21:28.000Z,2022-02-02T13:21:33.000Z,2022-02-02T14:21:33.000Z,48.90317,48.902744,2.2898993,2.2903888,5
3,dispatching,dispatch_resent,2022-01-31T18:51:12.000Z,2022-01-31T17:51:17.000Z,2022-01-31T18:51:17.000Z,48.90088,48.89864,2.3163292,2.3249936,5
3,dispatching,driver_rejected,2022-01-31T18:51:07.000Z,2022-01-31T17:51:12.000Z,2022-01-31T18:51:12.000Z,48.897648,48.897648,2.3265784,2.3265784,5
3,to_pickup,driver_canceled,2022-01-31T18:38:05.000Z,2022-01-31T17:38:23.000Z,2022-01-31T18:38:23.000Z,48.89165,48.892155,2.349657,2.3492703,18
3,dispatching,driver_accepted,2022-01-31T18:37:57.000Z,2022-01-31T17:38:05.000Z,2022-01-31T18:38:05.000Z,48.891487,48.89165,2.349653,2.349657,8
3,to_destination,trip_completed,2022-01-31T17:36:28.000Z,2022-01-31T17:05:34.000Z,2022-01-31T18:05:34.000Z,48.834965,48.879807,2.318226,2.3548515,1746
3,at_pickup,trip_started,2022-01-31T17:35:55.000Z,2022-01-31T16:36:28.000Z,2022-01-31T17:36:28.000Z,48.83469,48.834965,2.3185415,2.318226,33
3,to_pickup,arrived,2022-01-31T17:31:52.000Z,2022-01-31T16:35:55.000Z,2022-01-31T17:35:55.000Z,48.833195,48.83469,2.3245916,2.3185415,243
3,dispatching,driver_accepted,2022-01-31T17:31:47.000Z,2022-01-31T16:31:52.000Z,2022-01-31T17:31:52.000Z,48.833218,48.833195,2.3246171,2.3245916,5
3,to_destination,trip_completed,2022-01-31T16:43:28.000Z,2022-01-31T16:26:52.000Z,2022-01-31T17:26:52.000Z,48.91157,48.841457,2.3730857,2.3218985,2604
3,to_pickup,trip_started,2022-01-31T16:30:51.000Z,2022-01-31T15:43:28.000Z,2022-01-31T16:43:28.000Z,48.90829,48.91157,2.377745,2.3730857,757
3,dispatching,driver_accepted,2022-01-31T16:30:47.000Z,2022-01-31T15:30:51.000Z,2022-01-31T16:30:51.000Z,48.908295,48.90829,2.3777125,2.377745,4
3,to_destination,trip_completed,2022-01-31T15:50:10.000Z,2022-01-31T15:01:49.000Z,2022-01-31T16:01:49.000Z,48.849056,48.873203,2.2754183,2.3176398,699
3,at_pickup,trip_started,2022-01-31T15:49:50.000Z,2022-01-31T14:50:10.000Z,2022-01-31T15:50:10.000Z,48.849224,48.849056,2.2756271,2.2754183,20
3,to_pickup,arrived,2022-01-31T15:47:21.000Z,2022-01-31T14:49:50.000Z,2022-01-31T15:49:50.000Z,48.854755,48.849224,2.28387,2.2756271,149
3,dispatching,driver_accepted,2022-01-31T15:47:17.000Z,2022-01-31T14:47:21.000Z,2022-01-31T15:47:21.000Z,48.85491,48.854755,2.284064,2.28387,4
3,to_destination,trip_completed,2022-01-31T15:26:18.000Z,2022-01-31T14:39:57.000Z,2022-01-31T15:39:57.000Z,48.845016,48.86118,2.2618203,2.3045468,819
3,at_pickup,trip_started,2022-01-31T15:26:07.000Z,2022-01-31T14:26:18.000Z,2022-01-31T15:26:18.000Z,48.844868,48.845016,2.2616758,2.2618203,11
3,to_pickup,arrived,2022-01-31T15:23:21.000Z,2022-01-31T14:26:07.000Z,2022-01-31T15:26:07.000Z,48.848415,48.844868,2.26058,2.2616758,166
3,dispatching,driver_accepted,2022-01-31T15:23:17.000Z,2022-01-31T14:23:21.000Z,2022-01-31T15:23:21.000Z,48.84837,48.848415,2.260458,2.26058,4
3,to_destination,trip_completed,2022-01-31T15:11:07.000Z,2022-01-31T14:21:51.000Z,2022-01-31T15:21:51.000Z,48.827747,48.848625,2.23453,2.26399,644
3,at_pickup,trip_started,2022-01-31T15:09:39.000Z,2022-01-31T14:11:07.000Z,2022-01-31T15:11:07.000Z,48.82747,48.827747,2.23461,2.23453,88
3,to_pickup,arrived,2022-01-31T15:08:22.000Z,2022-01-31T14:09:39.000Z,2022-01-31T15:09:39.000Z,48.825336,48.82747,2.2349534,2.23461,77
3,dispatching,driver_accepted,2022-01-31T15:08:17.000Z,2022-01-31T14:08:22.000Z,2022-01-31T15:08:22.000Z,48.825336,48.825336,2.2349455,2.2349534,5
3,at_pickup,driver_canceled,2022-01-31T14:34:27.000Z,2022-01-31T13:39:33.000Z,2022-01-31T14:39:33.000Z,48.829826,48.82939,2.3097825,2.3087575,306
3,to_pickup,arrived,2022-01-31T14:31:41.000Z,2022-01-31T13:34:27.000Z,2022-01-31T14:34:27.000Z,48.828556,48.829826,2.3083904,2.3097825,166
3,dispatching,driver_accepted,2022-01-31T14:31:37.000Z,2022-01-31T13:31:41.000Z,2022-01-31T14:31:41.000Z,48.8286,48.828556,2.3082957,2.3083904,4
3,to_destination,trip_completed,2022-01-31T13:05:05.000Z,2022-01-31T12:37:08.000Z,2022-01-31T13:37:08.000Z,48.914852,48.78757,2.237077,2.2342036,1923
3,at_pickup,trip_started,2022-01-31T13:04:36.000Z,2022-01-31T12:05:05.000Z,2022-01-31T13:05:05.000Z,48.915035,48.914852,2.2377806,2.237077,29
3,to_pickup,arrived,2022-01-31T13:03:03.000Z,2022-01-31T12:04:36.000Z,2022-01-31T13:04:36.000Z,48.917923,48.915035,2.2380738,2.2377806,93
3,dispatching,driver_accepted,2022-01-31T13:02:57.000Z,2022-01-31T12:03:03.000Z,2022-01-31T13:03:03.000Z,48.91776,48.917923,2.2377331,2.2380738,6
3,to_destination,trip_completed,2022-01-31T12:03:02.000Z,2022-01-31T11:28:24.000Z,2022-01-31T12:28:24.000Z,48.834972,48.877106,2.2444572,2.3005974,1522
3,at_pickup,trip_started,2022-01-31T12:02:41.000Z,2022-01-31T11:03:02.000Z,2022-01-31T12:03:02.000Z,48.834766,48.834972,2.2442713,2.2444572,21
3,to_pickup,arrived,2022-01-31T12:01:21.000Z,2022-01-31T11:02:41.000Z,2022-01-31T12:02:41.000Z,48.83331,48.834766,2.243725,2.2442713,80
3,dispatching,driver_accepted,2022-01-31T12:01:17.000Z,2022-01-31T11:01:21.000Z,2022-01-31T12:01:21.000Z,48.83332,48.83331,2.2437556,2.243725,4
3,dispatching,dispatch_resent,2022-01-30T15:12:22.000Z,2022-01-30T14:12:27.000Z,2022-01-30T15:12:27.000Z,48.85208,48.853344,2.339829,2.3359866,5
3,dispatching,driver_rejected,2022-01-30T15:12:17.000Z,2022-01-30T14:12:22.000Z,2022-01-30T15:12:22.000Z,48.847813,48.847813,2.339914,2.339914,5
3,dispatching,dispatch_resent,2022-01-30T15:12:04.000Z,2022-01-30T14:12:07.000Z,2022-01-30T15:12:07.000Z,48.854008,48.845737,2.332608,2.3413079,3
3,dispatching,driver_rejected,2022-01-30T15:11:57.000Z,2022-01-30T14:12:04.000Z,2022-01-30T15:12:04.000Z,48.84768,48.84768,2.3400228,2.3400228,7
3,dispatching,dispatch_resent,2022-01-30T15:11:35.000Z,2022-01-30T14:11:37.000Z,2022-01-30T15:11:37.000Z,48.853233,48.85452,2.3359048,2.3368685,2
3,dispatching,driver_rejected,2022-01-30T15:11:27.000Z,2022-01-30T14:11:35.000Z,2022-01-30T15:11:35.000Z,48.849007,48.849007,2.3388388,2.3388388,8
3,dispatching,dispatch_resent,2022-01-30T14:15:04.000Z,2022-01-30T13:15:07.000Z,2022-01-30T14:15:07.000Z,48.905212,48.890377,2.2397037,2.2435803,3
3,dispatching,driver_rejected,2022-01-30T14:14:57.000Z,2022-01-30T13:15:04.000Z,2022-01-30T14:15:04.000Z,48.92562,48.92562,2.2257094,2.2257094,7
3,dispatching,dispatch_resent,2022-01-30T14:11:41.000Z,2022-01-30T13:11:47.000Z,2022-01-30T14:11:47.000Z,48.93075,48.922493,2.2579453,2.2508144,6
3,dispatching,driver_rejected,2022-01-30T14:11:37.000Z,2022-01-30T13:11:41.000Z,2022-01-30T14:11:41.000Z,48.942932,48.942932,2.2573192,2.2573192,4
3,dispatching,dispatch_resent,2022-01-30T14:09:32.000Z,2022-01-30T13:09:37.000Z,2022-01-30T14:09:37.000Z,48.915768,48.936752,2.2253764,2.2080944,5
3,dispatching,driver_rejected,2022-01-30T14:09:27.000Z,2022-01-30T13:09:32.000Z,2022-01-30T14:09:32.000Z,48.946568,48.946568,2.266205,2.266205,5
3,to_pickup,driver_canceled,2022-01-30T13:25:31.000Z,2022-01-30T12:26:00.000Z,2022-01-30T13:26:00.000Z,48.885025,48.885456,2.3208957,2.3200333,29
3,dispatching,driver_accepted,2022-01-30T13:25:27.000Z,2022-01-30T12:25:31.000Z,2022-01-30T13:25:31.000Z,48.884953,48.885025,2.3208833,2.3208957,4
3,dispatching,dispatch_resent,2022-01-30T13:25:21.000Z,2022-01-30T12:25:27.000Z,2022-01-30T13:25:27.000Z,48.88329,48.88379,2.3099356,2.3280575,6
3,dispatching,driver_rejected,2022-01-30T13:25:17.000Z,2022-01-30T12:25:21.000Z,2022-01-30T13:25:21.000Z,48.88495,48.88495,2.3208928,2.3208928,4
3,dispatching,dispatch_resent,2022-01-30T12:08:21.000Z,2022-01-30T11:08:27.000Z,2022-01-30T12:08:27.000Z,48.893692,48.895363,2.322277,2.316045,6
3,dispatching,driver_rejected,2022-01-30T12:08:17.000Z,2022-01-30T11:08:21.000Z,2022-01-30T12:08:21.000Z,48.892456,48.892456,2.3249638,2.3249638,4
3,dispatching,dispatch_resent,2022-01-30T11:23:16.000Z,2022-01-30T10:23:27.000Z,2022-01-30T11:23:27.000Z,48.87464,48.87322,2.3052306,2.296501,11
3,dispatching,driver_rejected,2022-01-30T11:23:07.000Z,2022-01-30T10:23:16.000Z,2022-01-30T11:23:16.000Z,48.87625,48.87625,2.3009143,2.3009143,9
3,dispatching,dispatch_resent,2022-01-30T11:14:50.000Z,2022-01-30T10:14:57.000Z,2022-01-30T11:14:57.000Z,48.874947,48.894405,2.2907639,2.2407491,7
3,dispatching,driver_rejected,2022-01-30T11:14:47.000Z,2022-01-30T10:14:50.000Z,2022-01-30T11:14:50.000Z,48.877323,48.877323,2.280818,2.280818,3
3,to_destination,trip_completed,2022-01-30T11:02:40.000Z,2022-01-30T10:20:21.000Z,2022-01-30T11:20:21.000Z,48.825222,48.87688,2.259271,2.2959461,1061
3,at_pickup,trip_started,2022-01-30T11:02:10.000Z,2022-01-30T10:02:40.000Z,2022-01-30T11:02:40.000Z,48.8251,48.825222,2.2590013,2.259271,30
3,to_pickup,arrived,2022-01-30T10:58:50.000Z,2022-01-30T10:02:10.000Z,2022-01-30T11:02:10.000Z,48.821743,48.8251,2.2502959,2.2590013,200
3,dispatching,driver_accepted,2022-01-30T10:58:47.000Z,2022-01-30T09:58:50.000Z,2022-01-30T10:58:50.000Z,48.821556,48.821743,2.250489,2.2502959,3
3,at_pickup,client_canceled,2022-01-30T10:50:18.000Z,2022-01-30T09:52:18.000Z,2022-01-30T10:52:18.000Z,48.818314,48.81859922409058,2.2334113,2.2341912984848,120
3,to_pickup,arrived,2022-01-30T10:45:02.000Z,2022-01-30T09:50:18.000Z,2022-01-30T10:50:18.000Z,48.814007,48.818314,2.2431726,2.2334113,316
3,dispatching,driver_accepted,2022-01-30T10:44:57.000Z,2022-01-30T09:45:02.000Z,2022-01-30T10:45:02.000Z,48.814316,48.814007,2.2435787,2.2431726,5
3,dispatching,dispatch_resent,2022-01-29T21:09:32.000Z,2022-01-29T20:09:34.000Z,2022-01-29T21:09:34.000Z,48.83246,48.826862,2.3562768,2.3570516,2
3,dispatching,driver_rejected,2022-01-29T21:09:24.000Z,2022-01-29T20:09:32.000Z,2022-01-29T21:09:32.000Z,48.82633,48.82633,2.3571625,2.3571625,8
3,dispatching,dispatch_resent,2022-01-29T21:07:37.000Z,2022-01-29T20:07:44.000Z,2022-01-29T21:07:44.000Z,48.829784,48.830532,2.357147,2.355905,7
3,dispatching,driver_rejected,2022-01-29T21:07:24.000Z,2022-01-29T20:07:37.000Z,2022-01-29T21:07:37.000Z,48.831165,48.831165,2.3549888,2.3549888,13
3,dispatching,dispatch_resent,2022-01-29T21:07:16.000Z,2022-01-29T20:07:24.000Z,2022-01-29T21:07:24.000Z,48.827374,48.824577,2.3487937,2.357831,8
3,dispatching,driver_rejected,2022-01-29T21:07:04.000Z,2022-01-29T20:07:16.000Z,2022-01-29T21:07:16.000Z,48.83187,48.83187,2.3552647,2.3552647,12
3,dispatching,dispatch_resent,2022-01-29T21:04:28.000Z,2022-01-29T20:04:34.000Z,2022-01-29T21:04:34.000Z,48.83793,48.839886,2.349413,2.3470452,6
3,dispatching,driver_rejected,2022-01-29T21:04:24.000Z,2022-01-29T20:04:28.000Z,2022-01-29T21:04:28.000Z,48.837337,48.837337,2.3514364,2.3514364,4
3,dispatching,dispatch_resent,2022-01-29T21:04:14.000Z,2022-01-29T20:04:25.000Z,2022-01-29T21:04:25.000Z,48.830048,48.828053,2.3491716,2.3456624,11
3,dispatching,driver_rejected,2022-01-29T21:04:04.000Z,2022-01-29T20:04:14.000Z,2022-01-29T21:04:14.000Z,48.83737,48.83737,2.3514125,2.3514125,10
3,dispatching,dispatch_resent,2022-01-29T21:02:13.000Z,2022-01-29T20:02:24.000Z,2022-01-29T21:02:24.000Z,48.839478,48.842228,2.351126,2.353111,11
3,dispatching,driver_rejected,2022-01-29T21:02:04.000Z,2022-01-29T20:02:13.000Z,2022-01-29T21:02:13.000Z,48.841415,48.841415,2.343462,2.343462,9
3,to_pickup,driver_canceled,2022-01-29T19:50:40.000Z,2022-01-29T18:51:49.000Z,2022-01-29T19:51:49.000Z,48.83467,48.83322,2.3054478,2.3039014,69
3,dispatching,driver_accepted,2022-01-29T19:50:34.000Z,2022-01-29T18:50:40.000Z,2022-01-29T19:50:40.000Z,48.834652,48.83467,2.3054314,2.3054478,6
3,to_destination,trip_completed,2022-01-29T17:44:21.000Z,2022-01-29T17:11:52.000Z,2022-01-29T18:11:52.000Z,48.837948,48.87078,2.2892244,2.3475726,1651
3,at_pickup,trip_started,2022-01-29T17:40:45.000Z,2022-01-29T16:44:21.000Z,2022-01-29T17:44:21.000Z,48.838673,48.837948,2.2894077,2.2892244,216
3,to_pickup,arrived,2022-01-29T17:38:57.000Z,2022-01-29T16:40:45.000Z,2022-01-29T17:40:45.000Z,48.840855,48.838673,2.290986,2.2894077,108
3,dispatching,driver_accepted,2022-01-29T17:38:54.000Z,2022-01-29T16:38:57.000Z,2022-01-29T17:38:57.000Z,48.8407,48.840855,2.2909272,2.290986,3
3,to_pickup,client_canceled,2022-01-29T17:36:29.000Z,2022-01-29T16:37:01.000Z,2022-01-29T17:37:01.000Z,48.844936,48.84437000751495,2.2896807,2.29137182235718,32
3,dispatching,driver_accepted,2022-01-29T17:36:24.000Z,2022-01-29T16:36:29.000Z,2022-01-29T17:36:29.000Z,48.844997,48.844936,2.289666,2.2896807,5
3,dispatching,dispatch_resent,2022-01-29T17:36:12.000Z,2022-01-29T16:36:14.000Z,2022-01-29T17:36:14.000Z,48.8462,48.84642,2.2951493,2.3018456,2
3,dispatching,driver_rejected,2022-01-29T17:36:04.000Z,2022-01-29T16:36:12.000Z,2022-01-29T17:36:12.000Z,48.845436,48.845436,2.288522,2.288522,8
3,dispatching,dispatch_resent,2022-01-29T17:34:39.000Z,2022-01-29T16:34:44.000Z,2022-01-29T17:34:44.000Z,48.84943,48.84966,2.291211,2.2891643,5
3,dispatching,driver_rejected,2022-01-29T17:34:34.000Z,2022-01-29T16:34:39.000Z,2022-01-29T17:34:39.000Z,48.846375,48.846375,2.2852998,2.2852998,5
3,dispatching,dispatch_resent,2022-01-29T17:33:28.000Z,2022-01-29T16:33:34.000Z,2022-01-29T17:33:34.000Z,48.846478,48.84969,2.28325,2.2842097,6
3,dispatching,driver_rejected,2022-01-29T17:33:24.000Z,2022-01-29T16:33:28.000Z,2022-01-29T17:33:28.000Z,48.8449,48.8449,2.2840312,2.2840312,4
3,to_destination,trip_completed,2022-01-29T17:17:41.000Z,2022-01-29T16:34:00.000Z,2022-01-29T17:34:00.000Z,48.817463,48.846127,2.2560003,2.2849944,979
3,at_pickup,trip_started,2022-01-29T17:14:19.000Z,2022-01-29T16:17:41.000Z,2022-01-29T17:17:41.000Z,48.81772,48.817463,2.2563953,2.2560003,202
3,to_pickup,arrived,2022-01-29T17:11:28.000Z,2022-01-29T16:14:19.000Z,2022-01-29T17:14:19.000Z,48.82132,48.81772,2.2617872,2.2563953,171
3,dispatching,driver_accepted,2022-01-29T17:11:24.000Z,2022-01-29T16:11:28.000Z,2022-01-29T17:11:28.000Z,48.821297,48.82132,2.2617953,2.2617872,4
3,dispatching,dispatch_resent,2022-01-29T17:06:17.000Z,2022-01-29T16:07:14.000Z,2022-01-29T17:07:14.000Z,48.826645,48.834675,2.2675045,2.26158,57
3,dispatching,driver_rejected,2022-01-29T17:06:14.000Z,2022-01-29T16:06:17.000Z,2022-01-29T17:06:17.000Z,48.82585,48.82585,2.2806816,2.2806816,3
3,dispatching,dispatch_resent,2022-01-29T16:57:23.000Z,2022-01-29T15:57:34.000Z,2022-01-29T16:57:34.000Z,48.83224,48.83333,2.287428,2.2771082,11
3,dispatching,driver_rejected,2022-01-29T16:57:14.000Z,2022-01-29T15:57:23.000Z,2022-01-29T16:57:23.000Z,48.83431,48.83431,2.2962134,2.2962134,9
3,dispatching,dispatch_resent,2022-01-29T16:56:39.000Z,2022-01-29T15:56:44.000Z,2022-01-29T16:56:44.000Z,48.837944,48.832275,2.2870557,2.2809124,5
3,dispatching,driver_rejected,2022-01-29T16:56:34.000Z,2022-01-29T15:56:39.000Z,2022-01-29T16:56:39.000Z,48.83486,48.83486,2.2990496,2.2990496,5
3,dispatching,dispatch_resent,2022-01-29T15:41:10.000Z,2022-01-29T14:41:14.000Z,2022-01-29T15:41:14.000Z,48.872765,48.868336,2.354628,2.3597486,4
3,dispatching,driver_rejected,2022-01-29T15:41:04.000Z,2022-01-29T14:41:10.000Z,2022-01-29T15:41:10.000Z,48.870483,48.870483,2.3550432,2.3550432,6
3,dispatching,client_canceled,2022-01-29T14:49:54.000Z,2022-01-29T13:50:02.000Z,2022-01-29T14:50:02.000Z,48.83371,48.828373,2.277538,2.267541,8
3,to_destination,trip_completed,2022-01-29T14:25:46.000Z,2022-01-29T13:56:22.000Z,2022-01-29T14:56:22.000Z,48.841763,48.834595,2.3558538,2.2423651,1836
3,to_pickup,trip_started,2022-01-29T14:22:27.000Z,2022-01-29T13:25:46.000Z,2022-01-29T14:25:46.000Z,48.83886,48.841763,2.3508172,2.3558538,199
3,dispatching,driver_accepted,2022-01-29T14:22:24.000Z,2022-01-29T13:22:27.000Z,2022-01-29T14:22:27.000Z,48.83888,48.83886,2.3508115,2.3508172,3
3,to_destination,trip_completed,2022-01-29T13:42:30.000Z,2022-01-29T13:21:40.000Z,2022-01-29T14:21:40.000Z,48.884777,48.83965,2.2332435,2.3512733,2350
3,at_pickup,trip_started,2022-01-29T13:38:37.000Z,2022-01-29T12:42:30.000Z,2022-01-29T13:42:30.000Z,48.884293,48.884777,2.2329488,2.2332435,233
3,to_pickup,arrived,2022-01-29T13:37:27.000Z,2022-01-29T12:38:37.000Z,2022-01-29T13:38:37.000Z,48.88417,48.884293,2.2311273,2.2329488,70
3,dispatching,driver_accepted,2022-01-29T13:37:24.000Z,2022-01-29T12:37:27.000Z,2022-01-29T13:37:27.000Z,48.884148,48.88417,2.2311954,2.2311273,3
3,to_destination,trip_completed,2022-01-29T12:54:23.000Z,2022-01-29T12:12:13.000Z,2022-01-29T13:12:13.000Z,48.928432,48.85966,2.2147572,2.149265,1070
3,at_pickup,trip_started,2022-01-29T12:53:30.000Z,2022-01-29T11:54:23.000Z,2022-01-29T12:54:23.000Z,48.928207,48.928432,2.2143316,2.2147572,53
3,to_pickup,arrived,2022-01-29T12:51:07.000Z,2022-01-29T11:53:30.000Z,2022-01-29T12:53:30.000Z,48.930744,48.928207,2.2075753,2.2143316,143
3,dispatching,driver_accepted,2022-01-29T12:51:04.000Z,2022-01-29T11:51:07.000Z,2022-01-29T12:51:07.000Z,48.930706,48.930744,2.207507,2.2075753,3
3,to_destination,trip_completed,2022-01-29T12:21:35.000Z,2022-01-29T11:50:23.000Z,2022-01-29T12:50:23.000Z,48.818466,48.93074,2.2458365,2.207574,1728
3,at_pickup,trip_started,2022-01-29T12:21:14.000Z,2022-01-29T11:21:35.000Z,2022-01-29T12:21:35.000Z,48.818382,48.818466,2.246387,2.2458365,21
3,to_pickup,arrived,2022-01-29T12:17:19.000Z,2022-01-29T11:21:14.000Z,2022-01-29T12:21:14.000Z,48.81533,48.818382,2.246994,2.246387,235
3,dispatching,driver_accepted,2022-01-29T12:17:14.000Z,2022-01-29T11:17:19.000Z,2022-01-29T12:17:19.000Z,48.81532,48.81533,2.2469242,2.246994,5
3,dispatching,dispatch_resent,2022-01-29T12:16:32.000Z,2022-01-29T11:16:34.000Z,2022-01-29T12:16:34.000Z,48.81637,48.815456,2.259833,2.2808368,2
3,dispatching,driver_rejected,2022-01-29T12:16:24.000Z,2022-01-29T11:16:32.000Z,2022-01-29T12:16:32.000Z,48.81458,48.81458,2.2467556,2.2467556,8
3,dispatching,dispatch_resent,2022-01-28T14:39:50.000Z,2022-01-28T13:39:57.000Z,2022-01-28T14:39:57.000Z,48.88488,48.888683,2.2965984,2.3043172,7
3,dispatching,driver_rejected,2022-01-28T14:39:47.000Z,2022-01-28T13:39:50.000Z,2022-01-28T14:39:50.000Z,48.88395,48.88395,2.3049765,2.3049765,3
3,dispatching,dispatch_resent,2022-01-28T13:48:51.000Z,2022-01-28T12:48:57.000Z,2022-01-28T13:48:57.000Z,48.845722,48.845978,2.371903,2.3733506,6
3,dispatching,driver_rejected,2022-01-28T13:48:47.000Z,2022-01-28T12:48:51.000Z,2022-01-28T13:48:51.000Z,48.84188,48.84188,2.367893,2.367893,4
3,dispatching,dispatch_resent,2022-01-28T12:20:00.000Z,2022-01-28T11:20:07.000Z,2022-01-28T12:20:07.000Z,48.86107,48.86157,2.340928,2.3411493,7
3,dispatching,driver_rejected,2022-01-28T12:19:47.000Z,2022-01-28T11:20:00.000Z,2022-01-28T12:20:00.000Z,48.861256,48.861256,2.3409793,2.3409793,13
3,to_destination,trip_completed,2022-01-28T10:51:26.000Z,2022-01-28T10:27:31.000Z,2022-01-28T11:27:31.000Z,48.850605,48.844593,2.2752247,2.3767362,2165
3,at_pickup,trip_started,2022-01-28T10:50:00.000Z,2022-01-28T09:51:26.000Z,2022-01-28T10:51:26.000Z,48.85035,48.850605,2.2750702,2.2752247,86
3,to_pickup,arrived,2022-01-28T10:44:20.000Z,2022-01-28T09:50:00.000Z,2022-01-28T10:50:00.000Z,48.848774,48.85035,2.2704847,2.2750702,340
3,dispatching,driver_accepted,2022-01-28T10:44:17.000Z,2022-01-28T09:44:20.000Z,2022-01-28T10:44:20.000Z,48.848797,48.848774,2.2705178,2.2704847,3
